Horiz coefs green

Size: 66x88
{
4.0	5.0	4.0	2.0	1.0	2.0	0.0	0.0	-2.0	0.0	0.0	-1.0	-2.0	-8.0	-5.0	5.0	10.0	5.0	5.0	1.0	6.0	1.0	-2.0	3.0	2.0	3.0	7.0	12.0	0.0	2.0	2.0	1.0	-2.0	-2.0	5.0	0.0	-2.0	-4.0	-1.0	-1.0	-1.0	2.0	2.0	3.0	-2.0	1.0	-10.0	0.0	10.0	10.0	7.0	12.0	3.0	4.0	3.0	5.0	2.0	-2.0	-6.0	-7.0	-6.0	-6.0	-5.0	1.0	-4.0	-8.0	
-1.0	0.0	-1.0	-4.0	0.0	0.0	1.0	-1.0	-2.0	3.0	-1.0	-5.0	-1.0	6.0	10.0	2.0	-5.0	4.0	12.0	9.0	-1.0	-1.0	-13.0	-4.0	2.0	-1.0	-7.0	-6.0	-10.0	-9.0	-8.0	-6.0	-6.0	-5.0	-1.0	-7.0	-6.0	-5.0	4.0	4.0	2.0	4.0	-1.0	1.0	8.0	4.0	-8.0	-4.0	7.0	13.0	2.0	0.0	0.0	0.0	-2.0	-5.0	-3.0	-2.0	-2.0	-4.0	-5.0	-5.0	-7.0	-6.0	1.0	1.0	
2.0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	2.0	3.0	5.0	2.0	4.0	-1.0	-2.0	3.0	-1.0	2.0	-3.0	-1.0	0.0	0.0	-5.0	-5.0	-10.0	-10.0	-15.0	-10.0	-6.0	-5.0	-12.0	-8.0	-13.0	-13.0	-4.0	1.0	5.0	8.0	0.0	0.0	5.0	12.0	2.0	-2.0	1.0	-1.0	3.0	1.0	1.0	-2.0	2.0	4.0	2.0	3.0	2.0	3.0	1.0	-1.0	2.0	-7.0	-7.0	-2.0	-4.0	-2.0	
0.0	-2.0	-1.0	1.0	0.0	-1.0	-3.0	2.0	0.0	4.0	1.0	5.0	6.0	8.0	8.0	1.0	1.0	2.0	-4.0	2.0	8.0	1.0	0.0	-9.0	-1.0	-1.0	-6.0	-9.0	-13.0	-13.0	-11.0	-8.0	-6.0	-4.0	-7.0	-4.0	-3.0	0.0	2.0	4.0	9.0	3.0	3.0	2.0	2.0	1.0	2.0	4.0	2.0	-3.0	-2.0	2.0	12.0	10.0	4.0	1.0	1.0	6.0	9.0	12.0	-1.0	-9.0	-5.0	3.0	6.0	-2.0	
1.0	-2.0	1.0	4.0	3.0	6.0	2.0	0.0	3.0	3.0	-1.0	-1.0	8.0	10.0	12.0	4.0	2.0	0.0	4.0	-2.0	4.0	10.0	0.0	3.0	8.0	4.0	-3.0	-9.0	-6.0	-6.0	-6.0	-8.0	2.0	6.0	7.0	5.0	12.0	1.0	-3.0	-5.0	0.0	5.0	1.0	3.0	8.0	7.0	6.0	5.0	-8.0	-3.0	-2.0	0.0	6.0	12.0	14.0	10.0	0.0	0.0	1.0	-1.0	-4.0	3.0	6.0	-6.0	-7.0	-1.0	
2.0	1.0	4.0	7.0	11.0	12.0	5.0	4.0	1.0	3.0	6.0	10.0	9.0	14.0	17.0	10.0	13.0	22.0	21.0	3.0	4.0	7.0	2.0	2.0	1.0	3.0	5.0	11.0	9.0	3.0	-1.0	-1.0	0.0	1.0	6.0	13.0	12.0	6.0	-4.0	-9.0	-8.0	-3.0	2.0	6.0	3.0	4.0	2.0	-2.0	-5.0	-2.0	1.0	2.0	-2.0	-2.0	-4.0	-6.0	-1.0	0.0	-1.0	-3.0	5.0	5.0	2.0	-2.0	-8.0	-1.0	
1.0	7.0	6.0	9.0	10.0	9.0	5.0	10.0	7.0	6.0	7.0	5.0	0.0	7.0	-2.0	5.0	10.0	15.0	14.0	6.0	2.0	-3.0	0.0	1.0	-9.0	-8.0	-6.0	5.0	13.0	13.0	6.0	1.0	-4.0	-2.0	1.0	10.0	5.0	0.0	-3.0	-6.0	-6.0	-1.0	-1.0	3.0	4.0	2.0	2.0	-1.0	-1.0	3.0	4.0	3.0	3.0	-4.0	-9.0	-4.0	0.0	0.0	0.0	-2.0	-9.0	-2.0	-3.0	-11.0	-1.0	4.0	
-1.0	3.0	3.0	4.0	7.0	7.0	10.0	12.0	7.0	8.0	10.0	7.0	7.0	7.0	-2.0	1.0	0.0	-10.0	-4.0	1.0	6.0	5.0	5.0	9.0	2.0	0.0	2.0	8.0	10.0	13.0	11.0	4.0	-3.0	0.0	2.0	3.0	3.0	-3.0	-3.0	-2.0	1.0	5.0	-1.0	4.0	6.0	7.0	6.0	6.0	3.0	3.0	6.0	6.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	1.0	-1.0	-8.0	-1.0	2.0	-6.0	-5.0	
4.0	4.0	3.0	0.0	1.0	0.0	7.0	5.0	9.0	10.0	6.0	10.0	4.0	1.0	7.0	2.0	17.0	18.0	17.0	18.0	4.0	10.0	10.0	-2.0	0.0	4.0	6.0	12.0	7.0	-59.0	-68.0	-87.0	-109.0	-111.0	-92.0	-116.0	-92.0	-57.0	-44.0	-29.0	11.0	15.0	0.0	-2.0	7.0	-1.0	5.0	8.0	11.0	9.0	4.0	2.0	1.0	2.0	-1.0	0.0	2.0	1.0	-2.0	1.0	6.0	4.0	0.0	-2.0	-6.0	-6.0	
0.0	2.0	3.0	1.0	-1.0	0.0	0.0	3.0	11.0	1.0	-1.0	2.0	0.0	-5.0	3.0	7.0	10.0	10.0	1.0	1.0	17.0	11.0	10.0	14.0	9.0	-6.0	-31.0	-91.0	-60.0	26.0	41.0	6.0	-10.0	-4.0	-14.0	-15.0	12.0	-44.0	-11.0	-2.0	-70.0	-43.0	25.0	-3.0	-5.0	4.0	5.0	2.0	11.0	10.0	6.0	5.0	4.0	3.0	3.0	1.0	2.0	2.0	-1.0	3.0	4.0	3.0	-1.0	-4.0	2.0	-1.0	
